x,z
62.050000000000004,22.02484463467055
62.050000000000004,22.024709722321038
62.050000000000004,22.024342772002512
62.050000000000004,22.023764576267638
62.050000000000004,22.023000306590248
62.050000000000004,22.022078034029544
62.050000000000004,22.021027310263918
62.050000000000004,22.019877885379486
62.050000000000004,22.018658613936015
62.050000000000004,22.01739657730732
62.050000000000004,22.016116429982905
62.050000000000004,22.01483996142334
62.050000000000004,22.013585853468534
62.050000000000004,22.012369605971564
62.050000000000004,22.011203599707645
62.050000000000004,22.01009726495983
62.050000000000004,22.009057325740596
62.050000000000004,22.00808809264825
63.050000000000004,22.00452907358735
63.050000000000004,22.005115921210187
63.050000000000004,22.00452907358735
63.050000000000004,22.0039943574988
63.050000000000004,22.00351004895311
63.050000000000004,22.003073835051158
63.050000000000004,22.002682980910805
63.050000000000004,22.002334474000833
63.050000000000004,22.002025146906426
63.050000000000004,22.001751783111914
63.050000000000004,22.001511217657324
63.050000000000004,22.00130045605045
63.050000000000004,22.001116846293577
63.050000000000004,22.00095834077369
63.050000000000004,22.000823867622426
63.050000000000004,22.000713793587312
63.050000000000004,22.000630412983572
63.050000000000004,22.000578358370017
63.050000000000004,22.00056481544777
63.050000000000004,22.000599445022807
63.050000000000004,22.000693963957385
63.050000000000004,22.000861400614628
63.050000000000004,22.001115100715975
63.050000000000004,22.001467601398307
63.050000000000004,22.001929504892786
63.050000000000004,22.002508466563842
63.050000000000004,22.003208372123197
63.050000000000004,22.00402873154081
63.050000000000004,22.004964281836862
63.050000000000004,22.006004780883174
63.050000000000004,22.0071349893678
63.050000000000004,22.00833486461573
63.050000000000004,22.009580008921027
63.050000000000004,22.010842411960567
63.050000000000004,22.01209149832288
63.050000000000004,22.013295445024397
63.050000000000004,22.01442268441514
63.050000000000004,22.01544346958571
63.050000000000004,22.016331362037075
63.050000000000004,22.0170645079157
63.050000000000004,22.017626596277232
63.050000000000004,22.018007433346952
63.050000000000004,22.018203111966685
63.050000000000004,22.018215797586244
63.050000000000004,22.01805318570722
63.050000000000004,22.01772770771553
63.050000000000004,22.017255572085066
63.050000000000004,22.01665572736275
63.050000000000004,22.01594882460648
63.050000000000004,22.015156242895326
63.050000000000004,22.014299224901315
63.050000000000004,22.01339815259155
63.050000000000004,22.012471977602655
63.050000000000004,22.011537807758916
63.050000000000004,22.010610641102016
63.050000000000004,22.009703231737298
63.050000000000004,22.008826067546202
63.050000000000004,22.00798743794744
63.050000000000004,22.00719356990627
63.050000000000004,22.00644881177704
64.05000000000001,22.00363916169438
64.05000000000001,22.004095933471675
64.05000000000001,22.00363916169438
64.05000000000001,22.003220747757968
64.05000000000001,22.002839861835277
64.05000000000001,22.002495151045043
64.05000000000001,22.002184869947353
64.05000000000001,22.00190699558303
64.05000000000001,22.00165932688281
64.05000000000001,22.00143957033836
64.05000000000001,22.001245417905928
64.05000000000001,22.00107463009988
64.05000000000001,22.000925145542617
64.05000000000001,22.000795242641257
64.05000000000001,22.00068377282252
64.05000000000001,22.00059046450474
64.05000000000001,22.00051626657352
64.05000000000001,22.000463670080965
64.05000000000001,22.00043692954487
64.05000000000001,22.000442108788864
64.05000000000001,22.000486901266505
64.05000000000001,22.00058021439912
64.05000000000001,22.000731550586533
64.05000000000001,22.000950252928675
64.05000000000001,22.0012447027522
64.05000000000001,22.001621554727553
64.05000000000001,22.002085075542208
64.05000000000001,22.002636622019768
64.05000000000001,22.003274266663784
64.05000000000001,22.00399256397298
64.05000000000001,22.004782453453622
64.05000000000001,22.00563130968376
64.05000000000001,22.00652316461234
64.05000000000001,22.00743913125431
64.05000000000001,22.008358045470164
64.05000000000001,22.009257315576175
64.05000000000001,22.010113935919982
64.05000000000001,22.01090559011444
64.05000000000001,22.01161175050892
64.05000000000001,22.012214676905142
64.05000000000001,22.012700229313406
64.05000000000001,22.013058433078143
64.05000000000001,22.013283764555048
64.05000000000001,22.01337515608786
64.05000000000001,22.013335745716105
64.05000000000001,22.013172416881094
64.05000000000001,22.012895185150334
64.05000000000001,22.012516492876276
64.05000000000001,22.012050469988356
64.05000000000001,22.011512211570874
64.05000000000001,22.010917112415747
64.05000000000001,22.01028028710432
64.05000000000001,22.009616092768894
64.05000000000001,22.0089377615054
64.05000000000001,22.008257141043345
64.05000000000001,22.00758453597316
64.05000000000001,22.006928637564595
64.05000000000001,22.006296527782865
64.05000000000001,22.005693742217687
64.05000000000001,22.005124376938397
65.05000000000001,22.002914617341393
65.05000000000001,22.003268525918045
65.05000000000001,22.002914617341393
65.05000000000001,22.0025886466067
65.05000000000001,22.00229036859621
65.05000000000001,22.002019086363983
65.05000000000001,22.00177375150836
65.05000000000001,22.001553054437437
65.05000000000001,22.001355503745486
65.05000000000001,22.001179495192805
65.05000000000001,22.00102337309144
65.05000000000001,22.000885491027336
65.05000000000001,22.000764284435185
65.05000000000001,22.000658371959993
65.05000000000001,22.00056670145294
65.05000000000001,22.00048874647021
65.05000000000001,22.000424740833477
65.05000000000001,22.00037591754164
65.05000000000001,22.00034470213945
65.05000000000001,22.00033480648368
65.05000000000001,22.000351179412576
65.05000000000001,22.000399793686178
65.05000000000001,22.000487277455083
65.05000000000001,22.000620425758562
65.05000000000001,22.000805646349338
65.05000000000001,22.001048400158602
65.05000000000001,22.00135268924951
65.05000000000001,22.001720627827687
65.05000000000001,22.002152112132034
65.05000000000001,22.00264459095399
65.05000000000001,22.0031929350278
65.05000000000001,22.00378940968794
65.05000000000001,22.00442376496028
65.05000000000001,22.00508346289307
65.05000000000001,22.00575405794742
65.05000000000001,22.006419731742874
65.05000000000001,22.00706396195688
65.05000000000001,22.007670282801705
65.05000000000001,22.00822307735291
65.05000000000001,22.008708334227624
65.05000000000001,22.009114304026234
65.05000000000001,22.009432003239258
65.05000000000001,22.009655531893674
65.05000000000001,22.0097821923011
65.05000000000001,22.00981241637025
65.05000000000001,22.009749525433488
65.05000000000001,22.009599357920106
65.05000000000001,22.009369806081395
65.05000000000001,22.00907030378678
65.05000000000001,22.008711304167797
65.05000000000001,22.008303779840965
65.05000000000001,22.007858770850575
65.05000000000001,22.007386997440285
65.05000000000001,22.00689854714041
65.05000000000001,22.00640263902402
65.05000000000001,22.005907462659636
65.05000000000001,22.005420085376446
65.05000000000001,22.00494641890663
65.05000000000001,22.004491235118035
65.05000000000001,22.00405822018405
66.05000000000001,22.002326774902336
66.05000000000001,22.00259971484333
66.05000000000001,22.002326774902336
66.05000000000001,22.002073954396383
66.05000000000001,22.001841371897005
66.05000000000001,22.001628764494562
66.05000000000001,22.00143556371833
66.05000000000001,22.001260965252953
66.05000000000001,22.001103991399404
66.05000000000001,22.000963546067513
66.05000000000001,22.00083846342949
66.05000000000001,22.000727553770194
66.05000000000001,22.000629653643635
66.05000000000001,22.00054369100542
66.05000000000001,22.00046877696909
66.05000000000001,22.000404331547234
66.05000000000001,22.000350240401794
66.05000000000001,22.00030702556649
66.05000000000001,22.000276000123396
66.05000000000001,22.000259370064867
66.05000000000001,22.000260249217938
66.05000000000001,22.000282565065458
66.05000000000001,22.00033085145961
66.05000000000001,22.00040994376372
66.05000000000001,22.000524607910464
66.05000000000001,22.000679143403563
66.05000000000001,22.000876999701095
66.05000000000001,22.00112043681377
66.05000000000001,22.0014102482744
66.05000000000001,22.001745553296043
66.05000000000001,22.002123659315895
66.05000000000001,22.002539997342133
66.05000000000001,22.002988137968618
66.05000000000001,22.003459900807645
66.05000000000001,22.00394556999628
66.05000000000001,22.004434221368754
66.05000000000001,22.004914153940483
66.05000000000001,22.00537340290831
66.05000000000001,22.00580029760958
66.05000000000001,22.00618401926222
66.05000000000001,22.00651511165535
66.05000000000001,22.006785903251792
66.05000000000001,22.006990809890617
66.05000000000001,22.007126501097
66.05000000000001,22.007191927426508
66.05000000000001,22.007188219174708
66.05000000000001,22.00711847672929
66.05000000000001,22.006987479139063
66.05000000000001,22.006801340099432
66.05000000000001,22.006567139973296
66.05000000000001,22.0062925594354
66.05000000000001,22.005985535703854
66.05000000000001,22.005653956923585
66.05000000000001,22.005305404781275
66.05000000000001,22.004946950372833
66.05000000000001,22.004585004045165
66.05000000000001,22.004225216561476
66.05000000000001,22.003872426529277
66.05000000000001,22.00353064752246
66.05000000000001,22.003203087601943
67.05000000000001,22.001851502669485
67.05000000000001,22.00206100518677
67.05000000000001,22.001851502669485
67.05000000000001,22.001656304659885
67.05000000000001,22.00147573887107
67.05000000000001,22.001309817186282
67.05000000000001,22.001158292074695
67.05000000000001,22.001020709569364
67.05000000000001,22.000896457682693
67.05000000000001,22.00078480971687
67.05000000000001,22.000684962738813
67.05000000000001,22.000596072890083
67.05000000000001,22.000517291413196
67.05000000000001,22.00044780785087
67.05000000000001,22.000386908405833
67.05000000000001,22.00033405606976
67.05000000000001,22.000288993716858
67.05000000000001,22.000251862609733
67.05000000000001,22.000223319290484
67.05000000000001,22.00020462710516
67.05000000000001,22.000197697435883
67.05000000000001,22.000205061039942
67.05000000000001,22.0002297605277
67.05000000000001,22.000275168179563
67.05000000000001,22.00034474563395
67.05000000000001,22.000441770450006
67.05000000000001,22.000569057259295
67.05000000000001,22.000728698003215
67.05000000000001,22.000921838437435
67.05000000000001,22.00114849996766
67.05000000000001,22.001407450311685
67.05000000000001,22.001696125220416
67.05000000000001,22.002010605863127
67.05000000000001,22.002345659863067
67.05000000000001,22.002694855233788
67.05000000000001,22.003050753534755
67.05000000000001,22.003405181253264
67.05000000000001,22.003749568342933
67.05000000000001,22.004075332619518
67.05000000000001,22.004374280929994
67.05000000000001,22.004638994452936
67.05000000000001,22.004863166755438
67.05000000000001,22.00504186879315
67.05000000000001,22.00517172357954
67.05000000000001,22.00525098311387
67.05000000000001,22.005279509758342
67.05000000000001,22.00525867235689
67.05000000000001,22.005191173234067
67.05000000000001,22.005080825528957
67.05000000000001,22.00493230123285
67.05000000000001,22.004750869211477
67.05000000000001,22.004542139947187
67.05000000000001,22.004311830309774
67.05000000000001,22.004065557882132
67.05000000000001,22.003808670654298
67.05000000000001,22.003546114563648
67.05000000000001,22.003282338586693
67.05000000000001,22.00302123496384
67.05000000000001,22.002766110664727
67.05000000000001,22.002519685323943
68.05000000000001,22.00146857477927
68.05000000000001,22.001628609608062
68.05000000000001,22.00146857477927
68.05000000000001,22.001318560675692
68.05000000000001,22.001178998892847
68.05000000000001,22.001050064069805
68.05000000000001,22.000931715010864
68.05000000000001,22.00082373426224
68.05000000000001,22.00072576505936
68.05000000000001,22.00063734497798
68.05000000000001,22.00055793613733
68.05000000000001,22.000486952628556
68.05000000000001,22.000423787181173
68.05000000000001,22.000367840823674
68.05000000000001,22.000318560732943
68.05000000000001,22.000275491415003
68.05000000000001,22.000238341800234
68.05000000000001,22.000207065711255
68.05000000000001,22.000181946719444
68.05000000000001,22.000163672804103
68.05000000000001,22.000153383617125
68.05000000000001,22.00015267476605
68.05000000000001,22.000163549208896
68.05000000000001,22.00018831419971
68.05000000000001,22.00022943110704
68.05000000000001,22.00028933264559
68.05000000000001,22.000370225919745
68.05000000000001,22.000473899480728
68.05000000000001,22.000601548967968
68.05000000000001,22.000753630662626
68.05000000000001,22.000929747726783
68.05000000000001,22.001128571733286
68.05000000000001,22.001347802579634
68.05000000000001,22.001584171813306
68.05000000000001,22.0018334957917
68.05000000000001,22.002090784228457
68.05000000000001,22.002350405845476
68.05000000000001,22.002606306614197
68.05000000000001,22.002852268910825
68.05000000000001,22.003082193613288
68.05000000000001,22.003290383218708
68.05000000000001,22.003471803259306
68.05000000000001,22.003622301659362
68.05000000000001,22.003738770573005
68.05000000000001,22.003819241657144
68.05000000000001,22.003862912553043
68.05000000000001,22.003870108597354
68.05000000000001,22.003842188760117
68.05000000000001,22.003781408140437
68.05000000000001,22.00369075097105
68.05000000000001,22.0035737481562
68.05000000000001,22.00343429220758
68.05000000000001,22.00327646043217
68.05000000000001,22.0031043547441
68.05000000000001,22.00292196385448
68.05000000000001,22.002733051099792
68.05000000000001,22.002541068981635
68.05000000000001,22.002349099712283
68.05000000000001,22.00215981972993
68.05000000000001,22.001975485254313
69.05000000000001,22.001161112331793
69.05000000000001,22.00128275725996
69.05000000000001,22.001161112331793
69.05000000000001,22.00104636515205
69.05000000000001,22.000938981929554
69.05000000000001,22.000839223128253
69.05000000000001,22.000747172799105
69.05000000000001,22.000662767605945
69.05000000000001,22.00058582456239
69.05000000000001,22.000516066800387
69.05000000000001,22.000453147032562
69.05000000000001,22.000396668867623
69.05000000000001,22.000346206941796
69.05000000000001,22.000301327959043
69.05000000000001,22.00026161586849
69.05000000000001,22.00022670485116
69.05000000000001,22.00019632277075
69.05000000000001,22.00017034493346
69.05000000000001,22.00014885387891
69.05000000000001,22.000132196716624
69.05000000000001,22.000121028726323
69.05000000000001,22.00011633169442
69.05000000000001,22.000119398091694
69.05000000000001,22.00013177713906
69.05000000000001,22.000155184827072
69.05000000000001,22.000191385554654
69.05000000000001,22.00024205689074
69.05000000000001,22.000308650221086
69.05000000000001,22.000392258720446
69.05000000000001,22.000493501066366
69.05000000000001,22.00061242602579
69.05000000000001,22.000748440853922
69.05000000000001,22.000900265964383
69.05000000000001,22.001065919177176
69.05000000000001,22.001242733904114
69.05000000000001,22.00142741563514
69.05000000000001,22.001616139261127
69.05000000000001,22.00180468611142
69.05000000000001,22.001988614827894
69.05000000000001,22.00216345547034
69.05000000000001,22.00232491266645
69.05000000000001,22.002469061958323
69.05000000000001,22.002592524030316
69.05000000000001,22.002692604018623
69.05000000000001,22.002767387037526
69.05000000000001,22.002815785681758
69.05000000000001,22.002837539858497
69.05000000000001,22.002833173283257
69.05000000000001,22.00280391396116
69.05000000000001,22.002751587803843
69.05000000000001,22.0026784952229
69.05000000000001,22.00258728024911
69.05000000000001,22.00248080068653
69.05000000000001,22.002362006283068
69.05000000000001,22.00223383013318
69.05000000000001,22.00209909673394
69.05000000000001,22.001960448452373
69.05000000000001,22.001820290734578
69.05000000000001,22.001680755251883
69.05000000000001,22.001543679351094
70.05000000000001,22.000915089660452
70.05000000000001,22.001007086305105
70.05000000000001,22.000915089660452
70.05000000000001,22.000827740364393
70.05000000000001,22.000745495787847
70.05000000000001,22.000668651017335
70.05000000000001,22.00059735925622
70.05000000000001,22.00053165268146
70.05000000000001,22.000471462902784
70.05000000000001,22.000416640391173
70.05000000000001,22.000366972477504
70.05000000000001,22.000322199831416
70.05000000000001,22.000282031812706
70.05000000000001,22.000246161799094
70.05000000000001,22.000214284411804
70.05000000000001,22.000186117103414
70.05000000000001,22.00016142831842
70.05000000000001,22.000140073019494
70.05000000000001,22.000122033881528
70.05000000000001,22.000107463521047
70.05000000000001,22.00009672070979
70.05000000000001,22.000090392519073
70.05000000000001,22.000089295237576
70.05000000000001,22.00009444959192
70.05000000000001,22.000107029640475
70.05000000000001,22.000128288760926
70.05000000000001,22.000159469430738
70.05000000000001,22.000201705264118
70.05000000000001,22.000255923747922
70.05000000000001,22.000322756637022
70.05000000000001,22.00040246284503
70.05000000000001,22.000494866858332
70.05000000000001,22.000599314858263
70.05000000000001,22.00071465089821
70.05000000000001,22.00083921610444
70.05000000000001,22.00097087413699
70.05000000000001,22.001107065384836
70.05000000000001,22.00124489034318
70.05000000000001,22.00138121960783
70.05000000000001,22.0015128245719
70.05000000000001,22.001636519994797
70.05000000000001,22.001749307776095
70.05000000000001,22.00184851086312
70.05000000000001,22.00193188727045
70.05000000000001,22.00199771642741
70.05000000000001,22.00204485305334
70.05000000000001,22.00207274699161
70.05000000000001,22.002081430460596
70.05000000000001,22.002071476665368
70.05000000000001,22.002043935461217
70.05000000000001,22.002000252710708
70.05000000000001,22.001942180182393
70.05000000000001,22.00187168243027
70.05000000000001,22.001790846236418
70.05000000000001,22.001701797070776
70.05000000000001,22.001606625782404
70.05000000000001,22.00150732751718
70.05000000000001,22.00140575375367
70.05000000000001,22.001303577422277
70.05000000000001,22.001202270351627
71.05000000000001,22.000718901148957
71.05000000000001,22.000788113656178
71.05000000000001,22.000718901148957
71.05000000000001,22.000652735556173
71.05000000000001,22.000590040094593
71.05000000000001,22.000531111813835
71.05000000000001,22.000476135356422
71.05000000000001,22.000425197596236
71.05000000000001,22.000378302439785
71.05000000000001,22.00033538523151
71.05000000000001,22.000296326367717
71.05000000000001,22.000260963922074
71.05000000000001,22.000229105378175
71.05000000000001,22.00020053900486
71.05000000000001,22.000175045965772
71.05000000000001,22.000152414734785
71.05000000000001,22.000132459466162
71.05000000000001,22.000115043336706
71.05000000000001,22.00010010646102
71.05000000000001,22.0000876960558
71.05000000000001,22.000077994662462
71.05000000000001,22.000071341073188
71.05000000000001,22.000068238609657
71.05000000000001,22.0000693466883
71.05000000000001,22.000075453902756
71.05000000000001,22.000087433611338
71.05000000000001,22.000106185568363
71.05000000000001,22.000132568889068
71.05000000000001,22.000167332243166
71.05000000000001,22.0002110466627
71.05000000000001,22.000264045133612
71.05000000000001,22.000326371833506
71.05000000000001,22.000397743020535
71.05000000000001,22.000477521381654
71.05000000000001,22.000564705916968
71.05000000000001,22.000657939696225
71.05000000000001,22.000755537572385
71.05000000000001,22.000855534882852
71.05000000000001,22.00095575634627
71.05000000000001,22.001053902101642
71.05000000000001,22.001147645629594
71.05000000000001,22.001234736625968
71.05000000000001,22.00131310110697
71.05000000000001,22.00138093123906
71.05000000000001,22.00143675852259
71.05000000000001,22.001479505773606
71.05000000000001,22.001508515520513
71.05000000000001,22.001523554633764
71.05000000000001,22.001524796961938
71.05000000000001,22.00151278726769
71.05000000000001,22.001488390747795
71.05000000000001,22.001452732874903
71.05000000000001,22.00140713427221
71.05000000000001,22.00135304492521
71.05000000000001,22.001291981364492
71.05000000000001,22.001225469636776
71.05000000000001,22.001154996020883
71.05000000000001,22.00108196662272
71.05000000000001,22.00100767625541
71.05000000000001,22.000933286412092
72.05000000000001,22.000562983666075
72.05000000000001,22.000614775136405
72.05000000000001,22.000562983666075
72.05000000000001,22.00051311807693
72.05000000000001,22.000465554527473
72.05000000000001,22.000420572473903
72.05000000000001,22.000378363589345
72.05000000000001,22.00033904175252
72.05000000000001,22.000302653522418
72.05000000000001,22.000269188624877
72.05000000000001,22.000238590090916
72.05000000000001,22.00021076381762
72.05000000000001,22.00018558750286
72.05000000000001,22.000162919175168
72.05000000000001,22.000142605903996
72.05000000000001,22.000124493646087
72.05000000000001,22.000108439370585
72.05000000000001,22.000094326386062
72.05000000000001,22.000082083043246
72.05000000000001,22.000071703793257
72.05000000000001,22.00006327024887
72.05000000000001,22.000056968850334
72.05000000000001,22.00005310135638
72.05000000000001,22.00005208485557
72.05000000000001,22.000054439260136
72.05000000000001,22.00006076201471
72.05000000000001,22.0000716916039
72.05000000000001,22.000087862938834
72.05000000000001,22.000109858521736
72.05000000000001,22.00013815932698
72.05000000000001,22.00017309875686
72.05000000000001,22.000214822189495
72.05000000000001,22.00026325392826
72.05000000000001,22.000318073031416
72.05000000000001,22.000378699536714
72.05000000000001,22.00044429275924
72.05000000000001,22.00051376329812
72.05000000000001,22.00058579987751
72.05000000000001,22.000658911093577
72.05000000000001,22.00073148067801
72.05000000000001,22.000801833307523
72.05000000000001,22.000868306623424
72.05000000000001,22.000929324257804
72.05000000000001,22.000983464452503
72.05000000000001,22.00102951931872
72.05000000000001,22.001066540807482
72.05000000000001,22.001093870851346
72.05000000000001,22.00111115467103
72.05000000000001,22.00111833770859
72.05000000000001,22.001115647887897
72.05000000000001,22.00110356581222
72.05000000000001,22.001082786047906
72.05000000000001,22.001054172825953
72.05000000000001,22.001018713370474
72.05000000000001,22.000977471708314
72.05000000000001,22.000931545307207
72.05000000000001,22.000882026308265
72.05000000000001,22.000829968526585
72.05000000000001,22.000776360842366
72.05000000000001,22.000722107127054
73.05000000000001,22.000439489553013
73.05000000000001,22.000478029206636
73.05000000000001,22.000439489553013
73.05000000000001,22.000402104551753
73.05000000000001,22.00036619861424
73.05000000000001,22.00033202308594
73.05000000000001,22.000299761715493
73.05000000000001,22.000269537232317
73.05000000000001,22.00024141856917
73.05000000000001,22.000215428339686
73.05000000000001,22.000191550259448
73.05000000000001,22.00016973628708
73.05000000000001,22.00014991337527
73.05000000000001,22.000131989887503
73.05000000000001,22.000115861968414
73.05000000000001,22.00010142042062
73.05000000000001,22.00008855883521
73.05000000000001,22.000077183699382
73.05000000000001,22.0000672268451
73.05000000000001,22.000058659903356
73.05000000000001,22.000051509535087
73.05000000000001,22.00004587138155
73.05000000000001,22.000041920191205
73.05000000000001,22.000039913629276
73.05000000000001,22.000040187897184
73.05000000000001,22.000043144356734
73.05000000000001,22.000049227619453
73.05000000000001,22.00005889672782
73.05000000000001,22.00007259186064
73.05000000000001,22.00009069929612
73.05000000000001,22.000113517188343
73.05000000000001,22.000141224240128
73.05000000000001,22.000173852845915
73.05000000000001,22.000211267945314
73.05000000000001,22.00025315274135
73.05000000000001,22.000299002502754
73.05000000000001,22.0003481276884
73.05000000000001,22.0003996674046
73.05000000000001,22.00045261362435
73.05000000000001,22.000505845690746
73.05000000000001,22.00055817354487
73.05000000000001,22.00060838707735
73.05000000000001,22.000655308215144
73.05000000000001,22.000697841971174
73.05000000000001,22.00073502276461
73.05000000000001,22.000766052830645
73.05000000000001,22.00079033037699
73.05000000000001,22.000807466166002
73.05000000000001,22.000817288257394
73.05000000000001,22.00081983560659
73.05000000000001,22.000815341984367
73.05000000000001,22.00080421221317
73.05000000000001,22.000786992991973
73.05000000000001,22.000764340625146
73.05000000000001,22.000736987821917
73.05000000000001,22.00070571144501
73.05000000000001,22.000671302713112
73.05000000000001,22.000634540952742
73.05000000000001,22.000596171591205
73.05000000000001,22.00055688871464
74.05000000000001,22.000342005116867
74.05000000000001,22.000370517536837
74.05000000000001,22.000342005116867
74.05000000000001,22.00031412832495
74.05000000000001,22.000287160328227
74.05000000000001,22.00026131989233
74.05000000000001,22.000236774455026
74.05000000000001,22.000213644253957
74.05000000000001,22.00019200714917
74.05000000000001,22.00017190382796
74.05000000000001,22.000153343132705
74.05000000000001,22.000136307311188
74.05000000000001,22.000120757061875
74.05000000000001,22.000106636348793
74.05000000000001,22.0000938771065
74.05000000000001,22.00008240413612
74.05000000000001,22.0000721406561
74.05000000000001,22.000063015026235
74.05000000000001,22.0000549690175
74.05000000000001,22.000047967616215
74.05000000000001,22.00004200978415
74.05000000000001,22.000037138992404
74.05000000000001,22.00003345189334
74.05000000000001,22.000031103352086
74.05000000000001,22.000030306302772
74.05000000000001,22.000031325490728
74.05000000000001,22.000034464978953
74.05000000000001,22.000040050145873
74.05000000000001,22.000048405588025
74.05000000000001,22.00005983072796
74.05000000000001,22.000074574975834
74.05000000000001,22.000092814078997
74.05000000000001,22.00011462897089
74.05000000000001,22.000139988158164
74.05000000000001,22.000168734554073
74.05000000000001,22.00020057766249
74.05000000000001,22.000235092036085
74.05000000000001,22.000271722839397
74.05000000000001,22.000309799040988
74.05000000000001,22.00034855421717
74.05000000000001,22.000387154238577
74.05000000000001,22.000424730358187
74.05000000000001,22.000460415572945
74.05000000000001,22.000493381715973
74.05000000000001,22.000522874623915
74.05000000000001,22.000548244924747
74.05000000000001,22.000568972457987
74.05000000000001,22.000584682987462
74.05000000000001,22.00059515659528
74.05000000000001,22.00060032785772
74.05000000000001,22.000600278520498
74.05000000000001,22.00059522386081
74.05000000000001,22.00058549422233
74.05000000000001,22.000571513337842
74.05000000000001,22.000553775032213
74.05000000000001,22.000532819757026
74.05000000000001,22.000509212184195
74.05000000000001,22.000483520815383
74.05000000000001,22.00045630027918
74.05000000000001,22.000428076714282
75.05000000000001,22.000265309721833
75.05000000000001,22.000286275969223
75.05000000000001,22.000265309721833
75.05000000000001,22.000244639471166
75.05000000000001,22.000224490701953
75.05000000000001,22.00020504901449
75.05000000000001,22.00018646158748
75.05000000000001,22.000168839588675
75.05000000000001,22.000152261261405
75.05000000000001,22.000136775442847
75.05000000000001,22.000122405304243
75.05000000000001,22.000109152142453
75.05000000000001,22.00009699909944
75.05000000000001,22.00008591474993
75.05000000000001,22.00007585658841
75.05000000000001,22.000066774565216
75.05000000000001,22.00005861494453
75.05000000000001,22.000051324831922
75.05000000000001,22.00004485768113
75.05000000000001,22.00003917989544
75.05000000000001,22.000034278298717
75.05000000000001,22.000030167837913
75.05000000000001,22.00002689851103
75.05000000000001,22.000024560311306
75.05000000000001,22.000023285020024
75.05000000000001,22.000023243978806
75.05000000000001,22.000024641468407
75.05000000000001,22.00002770390321
75.05000000000001,22.000032665586126
75.05000000000001,22.00003975214281
75.05000000000001,22.000049162908386
75.05000000000001,22.000061053488622
75.05000000000001,22.000075519542253
75.05000000000001,22.000092582637937
75.05000000000001,22.000112178911632
75.05000000000001,22.000134151209725
75.05000000000001,22.000158245406045
75.05000000000001,22.000184111544762
75.05000000000001,22.00021131030646
75.05000000000001,22.000239324982804
75.05000000000001,22.00026757869436
75.05000000000001,22.000295456065036
75.05000000000001,22.00032232807108
75.05000000000001,22.000347578406345
75.05000000000001,22.00037062951643
75.05000000000001,22.00039096648033
75.05000000000001,22.000408157147326
75.05000000000001,22.00042186732373
75.05000000000001,22.000431870285333
75.05000000000001,22.000438050398184
75.05000000000001,22.000440401101567
75.05000000000001,22.000439017896493
75.05000000000001,22.000434087263283
75.05000000000001,22.000425872593066
75.05000000000001,22.000414698266674
75.05000000000001,22.000400932966627
75.05000000000001,22.000384973187256
75.05000000000001,22.00036722773908
75.05000000000001,22.000348103850655
75.05000000000001,22.000327995274475
76.05000000000001,22.000205170797315
76.05000000000001,22.00022048978913
76.05000000000001,22.000205170797315
76.05000000000001,22.000189933796115
76.05000000000001,22.00017496174221
76.05000000000001,22.00016040883274
76.05000000000001,22.000146400928983
76.05000000000001,22.00013303679819
76.05000000000001,22.0001203899728
76.05000000000001,22.00010851104076
76.05000000000001,22.000097430201613
76.05000000000001,22.00008715994833
76.05000000000001,22.000077697765526
76.05000000000001,22.00006902877459
76.05000000000001,22.00006112831269
76.05000000000001,22.000053964509
76.05000000000001,22.000047501008485
76.05000000000001,22.000041700063363
76.05000000000001,22.000036526222395
76.05000000000001,22.000031950761745
76.05000000000001,22.00002795680834
76.05000000000001,22.000024544839512
76.05000000000001,22.00002173796897
76.05000000000001,22.000019586232
76.05000000000001,22.00001816903022
76.05000000000001,22.000017595018832
76.05000000000001,22.00001799899912
76.05000000000001,22.000019535756746
76.05000000000001,22.00002237117643
76.05000000000001,22.000026671281084
76.05000000000001,22.000032590028795
76.05000000000001,22.00004025674068
76.05000000000001,22.00004976396058
76.05000000000001,22.00006115642857
76.05000000000001,22.000074421748156
76.05000000000001,22.000089483274923
76.05000000000001,22.000106195742546
76.05000000000001,22.000124344125783
76.05000000000001,22.000143646164563
76.05000000000001,22.00016375879967
76.05000000000001,22.00018428849435
76.05000000000001,22.000204805068535
76.05000000000001,22.000224858311356
76.05000000000001,22.000243996328567
76.05000000000001,22.000261784380044
76.05000000000001,22.000277822901687
76.05000000000001,22.000291763491962
76.05000000000001,22.000303321855686
76.05000000000001,22.00031228700014
76.05000000000001,22.000318526324975
76.05000000000001,22.000321986592684
76.05000000000001,22.000322691073066
76.05000000000001,22.000320733396727
76.05000000000001,22.000316268815194
76.05000000000001,22.00030950364715
76.05000000000001,22.00030068369785
76.05000000000001,22.00029008238609
76.05000000000001,22.000277989215757
76.05000000000001,22.000264699104754
76.05000000000001,22.000250502947925
77.05000000000001,22.000158170372842
77.05000000000001,22.00016928765488
77.05000000000001,22.000158170372842
77.05000000000001,22.00014700743538
77.05000000000001,22.00013594504256
77.05000000000001,22.000125109034027
77.05000000000001,22.000114604680427
77.05000000000001,22.000104517158654
77.05000000000001,22.000094912566414
77.05000000000001,22.000085839337533
77.05000000000001,22.000077329930704
77.05000000000001,22.00006940268019
77.05000000000001,22.000062063716413
77.05000000000001,22.000055308889664
77.05000000000001,22.00004912566501
77.05000000000001,22.00004349500499
